date,vehicle_number,mileage,failure_category,failure_name,symptoms,cost,repair_duration,daily_load
2024-02-19,BK9057HC,1312880,Engine,Turbo Failure,Whistling noise,1900.48,14,1496
2024-02-19,BK2218ET,1154688,Engine,Engine Failure,Engine knocking,2928.49,28,1454
2024-02-19,BK9057HC,1312880,Suspension,Ball Joint Failure,Clunking noise,561.1,4,1496
2024-02-19,BK2218ET,1154688,Engine,Oil Leak,Oil spots,1037.66,6,1454
2024-02-19,BK4570CK,1594448,Transmission,Transmission Failure,Slipping gears,4169.16,23,1314
2024-02-19,BK2218ET,1154688,Suspension,Shock Absorber Failure,Bumpy ride,703.39,10,1454
2024-02-19,BK2218ET,1154688,Electrical,Alternator Failure,Battery warning light,233.6,1,1454
2024-02-19,BK2218ET,1154688,Electrical,Battery Failure,Engine won’t start,251.07,2,1454
2024-02-19,BK9057HC,1312880,Engine,Oil Leak,Oil spots,1134.47,7,1496
2024-02-20,BK9057HC,1313625,Electrical,Alternator Failure,Battery warning light,285.24,3,552
2024-02-20,BK4570CK,1595175,Transmission,Transmission Failure,Slipping gears,4732.33,26,619
2024-02-20,BK2218ET,1155425,Transmission,Transmission Failure,Slipping gears,3188.67,25,999
2024-02-20,BK2218ET,1155425,Suspension,Shock Absorber Failure,Bumpy ride,939.68,9,999
2024-02-20,BK9057HC,1313625,Electrical,Starter Motor Failure,Clicking noise,211.59,2,552
2024-02-20,BK9057HC,1313625,Transmission,Gearbox Failure,Grinding noise,2205.49,12,552
2024-02-21,BK9057HC,1314370,Engine,Engine Failure,Engine knocking,2278.7,20,1415
2024-02-21,BK2218ET,1156162,Electrical,Battery Failure,Engine won’t start,114.49,1,762
2024-02-21,BK4570CK,1595902,Engine,Oil Leak,Oil spots,1075.1,6,720
2024-02-21,BK4570CK,1595902,Axle,Differential Failure,Grinding noise,1978.18,12,720
2024-02-21,BK4570CK,1595902,Axle,Spring Breakage,Unusual noises,552.03,3,720
2024-02-21,BK4570CK,1595902,Transmission,Clutch Failure,Difficulty shifting,1137.11,2,720
2024-02-21,BK4570CK,1595902,Brakes,Brake Pad Wear,Squeaking noise,267.52,1,720
2024-02-21,BK2218ET,1156162,Brakes,Brake Line Failure,Brake warning light,488.22,3,762
2024-02-21,BK2218ET,1156162,Engine,Radiator Failure,Overheating,1161.45,8,762
2024-02-22,BK9057HC,1315115,Brakes,Brake Pad Wear,Squeaking noise,225.17,2,1197
2024-02-22,BK9057HC,1315115,Axle,Differential Failure,Grinding noise,1166.71,11,1197
2024-02-22,BK9057HC,1315115,Engine,Turbo Failure,Whistling noise,2797.82,10,1197
2024-02-22,BK2218ET,1156899,Engine,Radiator Failure,Overheating,1067.58,8,556
2024-02-22,BK4570CK,1596629,Engine,Engine Failure,Engine knocking,2722.75,20,701
2024-02-22,BK4570CK,1596629,Axle,Differential Failure,Grinding noise,1388.18,8,701
2024-02-22,BK4570CK,1596629,Brakes,Brake Line Failure,Brake warning light,648.96,1,701
2024-02-23,BK9057HC,1315860,Brakes,Brake Fluid Leak,Soft brake pedal,425.59,2,785
2024-02-23,BK9057HC,1315860,Axle,Axle Failure,Vehicle stops,2831.78,16,785
2024-02-23,BK4570CK,1597356,Suspension,Shock Absorber Failure,Bumpy ride,534.68,6,571
2024-02-23,BK4570CK,1597356,Transmission,Clutch Failure,Difficulty shifting,1635.98,2,571
2024-02-23,BK4570CK,1597356,Transmission,Transmission Failure,Slipping gears,4448.39,30,571
2024-02-24,BK9057HC,1316605,Brakes,Brake Fluid Leak,Soft brake pedal,204.95,2,1127
2024-02-24,BK9057HC,1316605,Transmission,Clutch Failure,Difficulty shifting,1521.96,5,1127
2024-02-24,BK9057HC,1316605,Axle,Differential Failure,Grinding noise,1223.03,13,1127
2024-02-24,BK4570CK,1598083,Engine,Turbo Failure,Whistling noise,2686.81,14,1494
2024-02-24,BK4570CK,1598083,Electrical,Alternator Failure,Battery warning light,491.42,1,1494
2024-02-24,BK4570CK,1598083,Electrical,Battery Failure,Engine won’t start,118.51,1,1494
2024-02-24,BK4570CK,1598083,Axle,Axle Failure,Vehicle stops,2639.66,21,1494
2024-02-25,BK4570CK,1598810,Axle,Axle Failure,Vehicle stops,1507.99,19,930
2024-02-25,BK4570CK,1598810,Engine,Turbo Failure,Whistling noise,2924.22,7,930
2024-02-25,BK4570CK,1598810,Engine,Engine Failure,Engine knocking,4312.29,27,930
2024-02-25,BK9057HC,1317350,Engine,Engine Failure,Engine knocking,3709.66,17,1487
2024-02-25,BK9057HC,1317350,Engine,Turbo Failure,Whistling noise,2455.35,12,1487
2024-02-25,BK9057HC,1317350,Engine,Oil Leak,Oil spots,766.37,6,1487
2024-02-25,BK9057HC,1317350,Engine,Radiator Failure,Overheating,1171.49,10,1487
2024-02-25,BK9057HC,1317350,Axle,Axle Failure,Vehicle stops,2485.95,16,1487
2024-02-25,BK9057HC,1317350,Electrical,Starter Motor Failure,Clicking noise,183.91,2,1487
2024-02-25,BK4570CK,1598810,Transmission,Transmission Failure,Slipping gears,4187.06,15,930
2024-02-25,BK4570CK,1598810,Suspension,Ball Joint Failure,Clunking noise,342.53,4,930
2024-02-25,BK2218ET,1159110,Electrical,Alternator Failure,Battery warning light,223.01,2,1246
2024-02-25,BK2218ET,1159110,Brakes,Brake Pad Wear,Squeaking noise,190.45,2,1246
2024-02-26,BK9057HC,1318095,Engine,Engine Failure,Engine knocking,2020.05,20,665
2024-02-26,BK4570CK,1599537,Engine,Engine Failure,Engine knocking,4755.8,20,1149
2024-02-26,BK2218ET,1159847,Transmission,Gearbox Failure,Grinding noise,3115.69,19,964
2024-02-26,BK2218ET,1159847,Axle,Axle Failure,Vehicle stops,1544.71,20,964
2024-02-26,BK9057HC,1318095,Electrical,Alternator Failure,Battery warning light,409.46,2,665
2024-02-26,BK9057HC,1318095,Axle,Differential Failure,Grinding noise,1413.16,8,665
2024-02-26,BK4570CK,1599537,Transmission,Transmission Failure,Slipping gears,2856.55,17,1149
2024-02-26,BK4570CK,1599537,Axle,Differential Failure,Grinding noise,1178.91,12,1149
2024-02-26,BK4570CK,1599537,Axle,Spring Breakage,Unusual noises,445.84,5,1149
2024-02-27,BK9057HC,1318840,Axle,Differential Failure,Grinding noise,1850.39,8,1235
2024-02-27,BK9057HC,1318840,Brakes,Brake Line Failure,Brake warning light,611.63,1,1235
2024-02-27,BK2218ET,1160584,Brakes,Brake Pad Wear,Squeaking noise,287.65,2,1268
2024-02-27,BK4570CK,1600264,Engine,Engine Failure,Engine knocking,2182.53,16,991
2024-02-27,BK4570CK,1600264,Axle,Spring Breakage,Unusual noises,514.48,3,991
2024-02-27,BK9057HC,1318840,Electrical,Starter Motor Failure,Clicking noise,232.51,2,1235
2024-02-27,BK4570CK,1600264,Electrical,Starter Motor Failure,Clicking noise,277.13,1,991
2024-02-27,BK9057HC,1318840,Suspension,Shock Absorber Failure,Bumpy ride,831.4,5,1235
2024-02-28,BK2218ET,1161321,Axle,Spring Breakage,Unusual noises,791.47,4,563
2024-02-28,BK2218ET,1161321,Brakes,Brake Pad Wear,Squeaking noise,188.27,2,563
2024-02-28,BK4570CK,1600991,Brakes,Brake Line Failure,Brake warning light,388.76,1,1138
2024-02-28,BK2218ET,1161321,Electrical,Battery Failure,Engine won’t start,111.67,1,563
2024-02-28,BK2218ET,1161321,Electrical,Alternator Failure,Battery warning light,374.56,1,563
2024-02-28,BK2218ET,1161321,Engine,Radiator Failure,Overheating,1508.91,7,563
2024-02-28,BK9057HC,1319585,Transmission,Transmission Failure,Slipping gears,4137.84,28,1259
2024-02-28,BK9057HC,1319585,Axle,Spring Breakage,Unusual noises,618.34,5,1259
2024-02-28,BK9057HC,1319585,Brakes,Brake Pad Wear,Squeaking noise,164.6,2,1259
2024-02-28,BK2218ET,1161321,Engine,Turbo Failure,Whistling noise,1835.26,12,563
2024-02-29,BK2218ET,1162058,Electrical,Battery Failure,Engine won’t start,297.47,2,1386
2024-02-29,BK2218ET,1162058,Engine,Radiator Failure,Overheating,1018.08,5,1386
2024-02-29,BK2218ET,1162058,Engine,Engine Failure,Engine knocking,2644.35,15,1386
2024-02-29,BK2218ET,1162058,Electrical,Starter Motor Failure,Clicking noise,227.88,2,1386
2024-02-29,BK2218ET,1162058,Suspension,Shock Absorber Failure,Bumpy ride,796.86,8,1386
2024-02-29,BK4570CK,1601718,Electrical,Starter Motor Failure,Clicking noise,226.99,2,814
2024-02-29,BK4570CK,1601718,Brakes,Brake Fluid Leak,Soft brake pedal,337.66,5,814
2024-02-29,BK4570CK,1601718,Engine,Oil Leak,Oil spots,981.36,5,814
2024-02-29,BK9057HC,1320330,Brakes,Brake Fluid Leak,Soft brake pedal,295.4,5,701
2024-02-29,BK9057HC,1320330,Engine,Turbo Failure,Whistling noise,1871.52,11,701
2024-02-29,BK9057HC,1320330,Engine,Engine Failure,Engine knocking,3700.03,20,701
2024-03-01,BK4570CK,1602445,Electrical,Battery Failure,Engine won’t start,105.0,2,952
2024-03-01,BK9057HC,1321075,Engine,Engine Failure,Engine knocking,4953.04,17,683
2024-03-01,BK4570CK,1602445,Transmission,Clutch Failure,Difficulty shifting,1493.1,3,952
2024-03-01,BK2218ET,1162795,Electrical,Battery Failure,Engine won’t start,252.68,1,515
2024-03-02,BK2218ET,1163532,Engine,Radiator Failure,Overheating,1922.86,6,700
2024-03-02,BK2218ET,1163532,Axle,Differential Failure,Grinding noise,1061.46,14,700
2024-03-02,BK2218ET,1163532,Transmission,Transmission Failure,Slipping gears,5261.46,21,700
2024-03-02,BK2218ET,1163532,Electrical,Battery Failure,Engine won’t start,250.46,1,700
2024-03-02,BK9057HC,1321820,Axle,Spring Breakage,Unusual noises,404.04,2,1228
2024-03-02,BK9057HC,1321820,Engine,Turbo Failure,Whistling noise,2175.31,10,1228
2024-03-02,BK9057HC,1321820,Axle,Differential Failure,Grinding noise,1257.44,14,1228
2024-03-03,BK9057HC,1322565,Transmission,Transmission Failure,Slipping gears,4456.83,24,566
2024-03-03,BK9057HC,1322565,Electrical,Battery Failure,Engine won’t start,197.32,1,566
2024-03-03,BK4570CK,1603899,Transmission,Clutch Failure,Difficulty shifting,1482.67,3,1082
2024-03-03,BK2218ET,1164269,Axle,Axle Failure,Vehicle stops,2824.93,14,587
2024-03-03,BK2218ET,1164269,Axle,Differential Failure,Grinding noise,1053.94,14,587
2024-03-03,BK9057HC,1322565,Engine,Turbo Failure,Whistling noise,1895.58,11,566
2024-03-04,BK9057HC,1323310,Brakes,Brake Fluid Leak,Soft brake pedal,449.31,4,1002
2024-03-04,BK2218ET,1165006,Axle,Spring Breakage,Unusual noises,727.13,2,1242
2024-03-04,BK4570CK,1604626,Engine,Oil Leak,Oil spots,804.23,5,1403
2024-03-04,BK2218ET,1165006,Brakes,Brake Fluid Leak,Soft brake pedal,353.7,4,1242
2024-03-04,BK2218ET,1165006,Electrical,Starter Motor Failure,Clicking noise,337.01,2,1242
2024-03-04,BK2218ET,1165006,Suspension,Ball Joint Failure,Clunking noise,430.96,4,1242
2024-03-04,BK4570CK,1604626,Brakes,Brake Pad Wear,Squeaking noise,236.02,1,1403
2024-03-04,BK4570CK,1604626,Axle,Axle Failure,Vehicle stops,1649.4,21,1403
2024-03-05,BK4570CK,1605353,Suspension,Ball Joint Failure,Clunking noise,540.06,4,639
2024-03-05,BK4570CK,1605353,Electrical,Battery Failure,Engine won’t start,179.57,2,639
2024-03-05,BK4570CK,1605353,Brakes,Brake Pad Wear,Squeaking noise,188.72,1,639
2024-03-05,BK4570CK,1605353,Axle,Axle Failure,Vehicle stops,1864.13,15,639
2024-03-05,BK4570CK,1605353,Engine,Turbo Failure,Whistling noise,2146.91,8,639
2024-03-05,BK2218ET,1165743,Brakes,Brake Line Failure,Brake warning light,467.97,2,631
2024-03-05,BK9057HC,1324055,Engine,Oil Leak,Oil spots,1492.67,7,989
2024-03-05,BK9057HC,1324055,Brakes,Brake Pad Wear,Squeaking noise,209.03,2,989
2024-03-05,BK9057HC,1324055,Electrical,Starter Motor Failure,Clicking noise,388.01,2,989
2024-03-05,BK2218ET,1165743,Electrical,Battery Failure,Engine won’t start,248.73,1,631
2024-03-05,BK9057HC,1324055,Engine,Engine Failure,Engine knocking,2194.92,16,989
2024-03-05,BK2218ET,1165743,Engine,Engine Failure,Engine knocking,2283.14,27,631
2024-03-06,BK4570CK,1606080,Transmission,Clutch Failure,Difficulty shifting,857.72,2,635
2024-03-06,BK9057HC,1324800,Brakes,Brake Fluid Leak,Soft brake pedal,453.7,5,713
2024-03-06,BK2218ET,1166480,Electrical,Starter Motor Failure,Clicking noise,182.77,2,537
2024-03-06,BK2218ET,1166480,Brakes,Brake Pad Wear,Squeaking noise,233.83,2,537
2024-03-06,BK2218ET,1166480,Axle,Axle Failure,Vehicle stops,1629.77,14,537
2024-03-07,BK9057HC,1325545,Engine,Engine Failure,Engine knocking,3602.47,21,1174
2024-03-07,BK9057HC,1325545,Electrical,Battery Failure,Engine won’t start,172.92,1,1174
2024-03-07,BK4570CK,1606807,Transmission,Gearbox Failure,Grinding noise,3308.17,15,1416
2024-03-07,BK2218ET,1167217,Engine,Turbo Failure,Whistling noise,1859.3,7,1296
2024-03-07,BK2218ET,1167217,Electrical,Battery Failure,Engine won’t start,206.93,1,1296
2024-03-07,BK2218ET,1167217,Electrical,Alternator Failure,Battery warning light,438.87,3,1296
2024-03-07,BK4570CK,1606807,Electrical,Battery Failure,Engine won’t start,149.51,2,1416
2024-03-08,BK4570CK,1607534,Engine,Engine Failure,Engine knocking,4994.45,24,673
2024-03-08,BK9057HC,1326290,Electrical,Battery Failure,Engine won’t start,205.11,2,732
2024-03-08,BK9057HC,1326290,Brakes,Brake Line Failure,Brake warning light,615.91,2,732
2024-03-08,BK9057HC,1326290,Brakes,Brake Fluid Leak,Soft brake pedal,339.34,4,732
2024-03-08,BK2218ET,1167954,Axle,Differential Failure,Grinding noise,1323.28,14,1290
2024-03-08,BK2218ET,1167954,Engine,Turbo Failure,Whistling noise,2495.89,8,1290
2024-03-09,BK2218ET,1168691,Axle,Differential Failure,Grinding noise,1183.7,8,1169
2024-03-09,BK2218ET,1168691,Brakes,Brake Pad Wear,Squeaking noise,197.75,2,1169
2024-03-09,BK2218ET,1168691,Electrical,Battery Failure,Engine won’t start,268.42,1,1169
2024-03-09,BK4570CK,1608261,Axle,Axle Failure,Vehicle stops,1683.56,19,546
2024-03-09,BK9057HC,1327035,Engine,Oil Leak,Oil spots,986.15,6,700
2024-03-09,BK9057HC,1327035,Engine,Radiator Failure,Overheating,955.82,9,700
2024-03-09,BK9057HC,1327035,Brakes,Brake Pad Wear,Squeaking noise,167.69,1,700
2024-03-09,BK2218ET,1168691,Transmission,Clutch Failure,Difficulty shifting,2194.29,5,1169
2024-03-10,BK2218ET,1169428,Engine,Radiator Failure,Overheating,1447.4,10,516
2024-03-10,BK9057HC,1327780,Engine,Turbo Failure,Whistling noise,2041.91,14,750
2024-03-10,BK4570CK,1608988,Brakes,Brake Fluid Leak,Soft brake pedal,408.92,3,768
2024-03-10,BK4570CK,1608988,Axle,Differential Failure,Grinding noise,1096.9,8,768
2024-03-10,BK4570CK,1608988,Engine,Oil Leak,Oil spots,563.33,6,768
2024-03-10,BK9057HC,1327780,Engine,Engine Failure,Engine knocking,2288.99,26,750
2024-03-10,BK9057HC,1327780,Suspension,Shock Absorber Failure,Bumpy ride,553.74,9,750
2024-03-10,BK9057HC,1327780,Brakes,Brake Fluid Leak,Soft brake pedal,272.94,2,750
2024-03-11,BK2218ET,1170165,Axle,Differential Failure,Grinding noise,1313.94,14,1205
2024-03-11,BK2218ET,1170165,Brakes,Brake Fluid Leak,Soft brake pedal,488.57,3,1205
2024-03-11,BK2218ET,1170165,Electrical,Alternator Failure,Battery warning light,447.5,2,1205
2024-03-11,BK2218ET,1170165,Brakes,Brake Pad Wear,Squeaking noise,260.01,2,1205
2024-03-12,BK4570CK,1610442,Electrical,Alternator Failure,Battery warning light,492.34,1,1318
2024-03-12,BK4570CK,1610442,Engine,Oil Leak,Oil spots,973.91,4,1318
2024-03-12,BK2218ET,1170902,Engine,Engine Failure,Engine knocking,2184.79,25,1351
2024-03-12,BK2218ET,1170902,Engine,Oil Leak,Oil spots,1191.76,3,1351
2024-03-12,BK9057HC,1329270,Engine,Turbo Failure,Whistling noise,2360.87,12,1003
2024-03-12,BK2218ET,1170902,Brakes,Brake Pad Wear,Squeaking noise,240.54,2,1351
2024-03-12,BK9057HC,1329270,Axle,Spring Breakage,Unusual noises,635.78,3,1003
2024-03-12,BK9057HC,1329270,Electrical,Alternator Failure,Battery warning light,380.24,3,1003
2024-03-12,BK2218ET,1170902,Suspension,Shock Absorber Failure,Bumpy ride,621.24,5,1351
2024-03-12,BK9057HC,1329270,Axle,Axle Failure,Vehicle stops,1569.84,19,1003
2024-03-13,BK9057HC,1330015,Axle,Axle Failure,Vehicle stops,2880.25,17,1478
2024-03-13,BK9057HC,1330015,Brakes,Brake Pad Wear,Squeaking noise,161.28,2,1478
2024-03-13,BK2218ET,1171639,Engine,Oil Leak,Oil spots,524.78,4,990
2024-03-13,BK4570CK,1611169,Engine,Oil Leak,Oil spots,1226.55,6,1200
2024-03-13,BK4570CK,1611169,Axle,Spring Breakage,Unusual noises,768.06,4,1200
2024-03-13,BK2218ET,1171639,Transmission,Clutch Failure,Difficulty shifting,861.86,3,990
2024-03-13,BK2218ET,1171639,Transmission,Transmission Failure,Slipping gears,2511.21,28,990
2024-03-13,BK4570CK,1611169,Suspension,Ball Joint Failure,Clunking noise,532.32,4,1200
2024-03-14,BK2218ET,1172376,Suspension,Ball Joint Failure,Clunking noise,364.46,3,573
2024-03-14,BK4570CK,1611896,Electrical,Starter Motor Failure,Clicking noise,315.37,1,992
2024-03-14,BK4570CK,1611896,Axle,Spring Breakage,Unusual noises,595.31,2,992
2024-03-14,BK4570CK,1611896,Engine,Turbo Failure,Whistling noise,2996.38,11,992
2024-03-14,BK2218ET,1172376,Axle,Axle Failure,Vehicle stops,2497.98,15,573
2024-03-14,BK9057HC,1330760,Electrical,Battery Failure,Engine won’t start,124.63,1,1022
2024-03-14,BK9057HC,1330760,Electrical,Alternator Failure,Battery warning light,456.6,1,1022
2024-03-14,BK9057HC,1330760,Electrical,Starter Motor Failure,Clicking noise,393.35,1,1022
2024-03-14,BK2218ET,1172376,Brakes,Brake Fluid Leak,Soft brake pedal,419.77,4,573
2024-03-15,BK4570CK,1612623,Suspension,Shock Absorber Failure,Bumpy ride,521.9,8,1019
2024-03-15,BK9057HC,1331505,Brakes,Brake Pad Wear,Squeaking noise,203.9,1,1083
2024-03-15,BK2218ET,1173113,Electrical,Battery Failure,Engine won’t start,266.58,1,980
2024-03-15,BK2218ET,1173113,Engine,Turbo Failure,Whistling noise,1538.45,12,980
2024-03-15,BK2218ET,1173113,Engine,Engine Failure,Engine knocking,4544.95,17,980
2024-03-15,BK4570CK,1612623,Engine,Oil Leak,Oil spots,624.49,6,1019
2024-03-15,BK9057HC,1331505,Engine,Oil Leak,Oil spots,651.62,7,1083
2024-03-15,BK9057HC,1331505,Electrical,Battery Failure,Engine won’t start,224.57,1,1083
2024-03-15,BK9057HC,1331505,Suspension,Shock Absorber Failure,Bumpy ride,856.75,10,1083
2024-03-16,BK9057HC,1332250,Transmission,Gearbox Failure,Grinding noise,3707.54,16,1320
2024-03-16,BK4570CK,1613350,Electrical,Battery Failure,Engine won’t start,160.77,1,828
2024-03-16,BK4570CK,1613350,Engine,Oil Leak,Oil spots,1006.54,6,828
2024-03-16,BK4570CK,1613350,Engine,Turbo Failure,Whistling noise,2669.64,12,828
2024-03-17,BK9057HC,1332995,Engine,Oil Leak,Oil spots,1286.83,4,906
2024-03-17,BK4570CK,1614077,Engine,Turbo Failure,Whistling noise,1745.31,9,1138
2024-03-17,BK4570CK,1614077,Transmission,Gearbox Failure,Grinding noise,3497.33,10,1138
2024-03-17,BK4570CK,1614077,Brakes,Brake Fluid Leak,Soft brake pedal,299.43,5,1138
2024-03-17,BK4570CK,1614077,Brakes,Brake Line Failure,Brake warning light,467.72,3,1138
2024-03-17,BK4570CK,1614077,Suspension,Ball Joint Failure,Clunking noise,400.38,2,1138
2024-03-17,BK2218ET,1174587,Engine,Turbo Failure,Whistling noise,2284.88,9,1113
2024-03-17,BK2218ET,1174587,Transmission,Gearbox Failure,Grinding noise,3490.14,11,1113
2024-03-17,BK2218ET,1174587,Brakes,Brake Fluid Leak,Soft brake pedal,423.49,3,1113
2024-03-18,BK2218ET,1175324,Axle,Spring Breakage,Unusual noises,775.89,2,1244
2024-03-18,BK2218ET,1175324,Brakes,Brake Line Failure,Brake warning light,456.9,3,1244
2024-03-18,BK9057HC,1333740,Engine,Oil Leak,Oil spots,601.34,4,792
2024-03-18,BK2218ET,1175324,Electrical,Starter Motor Failure,Clicking noise,284.69,1,1244
2024-03-18,BK9057HC,1333740,Transmission,Clutch Failure,Difficulty shifting,1145.11,5,792
2024-03-18,BK2218ET,1175324,Electrical,Battery Failure,Engine won’t start,263.43,1,1244
2024-03-18,BK2218ET,1175324,Suspension,Shock Absorber Failure,Bumpy ride,868.21,9,1244
2024-03-19,BK2218ET,1176061,Brakes,Brake Fluid Leak,Soft brake pedal,377.3,5,1030
2024-03-19,BK9057HC,1334485,Brakes,Brake Line Failure,Brake warning light,689.61,1,667
2024-03-19,BK4570CK,1615531,Suspension,Shock Absorber Failure,Bumpy ride,463.34,8,1253
2024-03-19,BK4570CK,1615531,Engine,Oil Leak,Oil spots,993.31,7,1253
2024-03-20,BK4570CK,1616258,Engine,Engine Failure,Engine knocking,3698.36,25,1415
2024-03-20,BK9057HC,1335230,Axle,Axle Failure,Vehicle stops,2685.06,14,987
2024-03-21,BK4570CK,1616985,Brakes,Brake Fluid Leak,Soft brake pedal,315.55,3,1280
2024-03-21,BK4570CK,1616985,Brakes,Brake Pad Wear,Squeaking noise,179.03,1,1280
2024-03-21,BK9057HC,1335975,Brakes,Brake Fluid Leak,Soft brake pedal,405.04,5,1444
2024-03-21,BK4570CK,1616985,Engine,Turbo Failure,Whistling noise,2129.47,9,1280
2024-03-21,BK4570CK,1616985,Axle,Axle Failure,Vehicle stops,2135.05,17,1280
2024-03-21,BK4570CK,1616985,Transmission,Gearbox Failure,Grinding noise,3080.94,13,1280
2024-03-22,BK2218ET,1178272,Electrical,Battery Failure,Engine won’t start,139.98,1,501
2024-03-22,BK4570CK,1617712,Electrical,Alternator Failure,Battery warning light,357.86,1,735
2024-03-22,BK4570CK,1617712,Transmission,Transmission Failure,Slipping gears,5795.81,20,735
2024-03-22,BK2218ET,1178272,Brakes,Brake Line Failure,Brake warning light,475.06,3,501
2024-03-22,BK2218ET,1178272,Transmission,Transmission Failure,Slipping gears,4186.21,22,501
2024-03-22,BK4570CK,1617712,Suspension,Shock Absorber Failure,Bumpy ride,619.16,8,735
2024-03-22,BK9057HC,1336720,Brakes,Brake Fluid Leak,Soft brake pedal,225.77,2,1389
2024-03-22,BK9057HC,1336720,Suspension,Ball Joint Failure,Clunking noise,593.57,3,1389
2024-03-22,BK2218ET,1178272,Brakes,Brake Fluid Leak,Soft brake pedal,377.24,3,501
